,ID,A1,CA3,CA5,RCC,ROC,D,Point,end,pred,radius,centre
18112,7334,3.1235290239759435,9.273138764401754,15.304369822042968,1880.0558917292765,791.848253741962,53.28535611924815,POINT (-790289.9375 -1158890.875),False,0,,
18113,7334,3.097760304194091,9.28220025848888,15.358209004514778,1117.0230537878,1284.0460078356268,44.63011074155951,POINT (-790318.6398000009 -1158935.7694000006),False,0,,
18114,7334,3.0609109303188484,9.182830544307116,15.32210897298814,428.0930073305456,1500.8658665760108,24.42490207506578,POINT (-790344.3044999987 -1158972.2820000015),False,1,207.5402067073709,POINT (-790192.7653515732 -1159114.0875847677)
18115,7334,3.024159309794177,9.100819644818106,15.318047043416913,207.54020696314356,372.84337250754834,24.29137422164217,POINT (-790359.9149000011 -1158991.067400001),False,1,207.5402067073709,POINT (-790192.7653515732 -1159114.0875847677)
18116,7334,3.015749404705079,9.159375808903972,15.285477055305634,200.55543971291192,260.84478269211127,26.15228477219351,POINT (-790373.1440999992 -1159011.4404000007),False,1,207.5402067073709,POINT (-790192.7653515732 -1159114.0875847677)
18117,7334,3.119467094404716,9.200406815192608,15.335551482065494,965.612777783131,292.4796879425691,16.576157648331787,POINT (-790384.5212000012 -1159034.9882999994),False,0,,
18118,7334,3.065190316082813,9.295642767566235,15.356017364511796,641.8467760871538,1272.6114032713667,81.44582771744885,POINT (-790391.4004000016 -1159050.069600001),False,0,,
18119,7334,3.1109853570787083,9.220800865402005,15.47561216967744,2304.17222936929,2299.7911393748527,59.59723558110388,POINT (-790419.4463 -1159126.5342999995),False,0,,
18120,7334,3.044625192240482,9.29095475918991,15.49143913957254,559.020875293525,967.2824885751992,48.77269270940864,POINT (-790441.6713000014 -1159181.8324000016),False,1,,
18121,7334,3.1353442098707203,9.31526346641102,15.455243274864074,6830.751508791769,1942.059285413465,36.59029266075093,POINT (-790464.1554999985 -1159225.1132999994),False,0,,
18122,7334,3.1352940642998166,9.299632725544882,15.260786231085682,5762.352462271785,1558.5122640381664,35.99897033235362,POINT (-790480.8203999996 -1159257.6882999986),False,0,,
18123,7334,3.0289944513743445,9.08081682897448,15.228841773536471,237.4160984571333,245.6895371033209,17.427790976473826,POINT (-790497.0137999989 -1159289.8394999988),False,0,,
18124,7334,2.9165283133003186,8.958203499365936,15.138610597460568,70.87741880389206,91.44570821273052,14.407044481842387,POINT (-790503.0548 -1159306.1867999993),False,0,,
18125,7334,3.0126807346912723,8.974322081786406,15.080012501380656,87.76673603426413,75.3724492900631,8.202099997550249,POINT (-790504.9068999998 -1159320.4743000008),False,0,,
18126,7334,3.0451130337948147,9.134489736705993,15.085623872454256,85.24547224275561,76.0095245914887,8.24042249348206,POINT (-790504.9068999998 -1159328.6763999984),False,1,4.12021124674103,POINT (-790504.5099999998 -1159332.777449999)
18127,7334,3.0766959682199047,9.156414824462663,15.130328930927687,152.3270966273427,119.72628630585,11.526867695310044,POINT (-790504.1130999997 -1159336.8784999996),False,1,4.12021124674103,POINT (-790504.5099999998 -1159332.777449999)
18128,7334,3.034605822447945,9.072535162441598,15.055497094830317,105.21811628427356,81.85733822023951,10.976282782186102,POINT (-790502.2609999999 -1159348.2556000017),False,0,,
18129,7334,2.961233371773749,8.933688092815597,14.989660048363149,140.70469020369313,273.6709939169536,39.64341606972519,POINT (-790499.3506000005 -1159358.8390000015),False,0,,
18130,7334,2.937848898593903,8.878358257695297,14.99221756572926,129.80896124940662,188.9501213591976,13.090860364408025,POINT (-790482.1526999995 -1159394.5577999987),False,0,,
18131,7334,2.979275987327645,8.996378371507566,15.037665238975148,136.04438265133362,130.7472092634666,31.001155236410167,POINT (-790478.9776999988 -1159407.2578000017),False,0,,
18132,7334,3.0792534855860185,9.138582968607496,15.117347154756642,387.1838421061903,327.85783651483587,17.26256474648882,POINT (-790476.4180000015 -1159438.1530999988),False,1,293.3030085237967,POINT (-790769.3148387572 -1159453.6890697572)
18133,7334,3.080053495693832,9.200222268835091,15.28110644799052,349.01793907166257,303.77035464062766,25.68641476936816,POINT (-790476.0672000013 -1159455.4120999984),False,1,293.3030085237967,POINT (-790769.3148387572 -1159453.6890697572)
18134,7334,3.040915287555242,9.222576975076857,15.326266329598631,211.29247502435203,285.95851901874755,16.8380226536979,POINT (-790477.125599999 -1159481.0766999982),False,1,293.3030085237967,POINT (-790769.3148387572 -1159453.6890697572)
18135,7334,3.1016081918277805,9.16695934831878,15.359341493901663,503.2675478383995,245.3908596210232,23.40484627360821,POINT (-790479.5067999996 -1159497.7454999983),False,1,293.3030085237967,POINT (-790769.3148387572 -1159453.6890697572)
18136,7334,3.0244358689357576,9.23837271065259,15.378755872125923,217.55965810566917,352.6460964435113,27.542606778914,POINT (-790483.7402000017 -1159520.7643),False,1,293.3030085237967,POINT (-790769.3148387572 -1159453.6890697572)
